song_id,spotify_id
120,7xku1G9ghG2gJkFpIMFkgX
120,20WmYTCtriywoypd3d40Wv
121,3hDpkvXDbmcrKya8CUS6lN
121,6Mj2AE2xmnljET7JOU1dBp
122,77TT8Xvx637TpzV8kKGkUw
122,0lHAMNU8RGiIObScrsRgmP
122,38p5XtUGu6YoPiwS9rsuzB
122,1fI5yYMJEYkAHI5YRdnikY
122,3CH8paGu6YftRljkhCJZ9u
122,4ycYLHmksmuDEOnGXCdBs2
122,0j7pTqhCfMmIgv2e4kf7ZP
122,4yEvko1x9FF76bcs5E57x8
122,5SQkzgMbvhvA8tI4mWa2DJ
122,300Nv4Q39EYPVhIhEV1rwU
122,6sLj69m0PSUiDRKacF9DYt
123,3rbVv0XOyXcI27mMaJqz4F
124,0aOluBqXYd0rFSCsgDyAWX
124,7J4gq1xNP3IsG6lDk0eSa7
124,6d0wEqM0jJTNv1asKflGGi
124,4pCvaD8i0KBlJnwuvvx4pM
124,6h2NkoYugIYYb9jxKuvkXB
124,3wT3WDdQrsST19f1I08Z1N
124,1cmuZLsrQ0XN4ldFGeIKpI
125,3hQWDxUVBnZ4kDcWv94THi
125,5cTY3UsjrwOpS7VC1Hq2ab
125,5sjkFEGg8ohAcFAdUtkIjd
125,7AyGYbYGwSa6iGtIeV3cbo
125,7aaSL36To7mB8z2Bc3tyIO
125,6rDlTVxARcORjHs9mshbjv
125,4PXK82HeFFwwFavnaeD0eJ
125,4xndtWOqbQb0OcpQaFiv5J
125,0IwkJy94JGRCsLTPYJTRjg
125,5xXKtGirm1agSEbpkx0Zk4
126,5QGtJmeNShQNY1bo6LFs7G
126,2wdq6tOxawlcqSOLCMCKcF
126,6zMEOf7UHP8z3ySd7gGoHy
126,3yQAYGxLf9PetSn5QLBdIS
126,2Ti7S8onBUIFZa8YS3ewRL
126,4lcsks8GKXzarCxl9yetAi
126,0L1ndLDHRR7HBKMUP9Gt5y
126,6hyA78xTF1X6VZgDySjAS1
126,6U46bZbmU7AIYwaOe8ybTm
126,4EypbEeS8SkQVgt5EbMDqT
127,0AsiEE8ekC3vYEHjECqwQh
128,6olUplztLFFfU7fMYmFXOP
128,0tVLNAStDI7zGJDeuzj97T
129,3Z2sglqDj1rDRMF5x0Sz2R
129,7u0hfStBmf1j0yiD3Em39J
129,23cXUjkWflIKYaNhrO8Y7R
129,4AKktJAaouvJqnPq298DRs
129,5RK49oj8MFkcBAnrNaximf
130,7yCw7WbWOIRYe7z2aRjAaA
130,7MQ8UG9QQ5Oo403zpFtFHn
131,6CTG85NJI1Wm60pxTSRNwL
131,5FCrCk5y0vRIRV5nlT2w8X
131,7j4meQkdoe8VcvVgApCxFe
131,2PT6to8NW8PXYrXSn744WT
133,1eZLrXjki3s7CiNKMlpHQe
133,1kAZRlWm6J5ONy4FwVhvyL
133,79LFy8uuW0i5SiZ5cPf8tu
134,6JKoTnberZoBgUuxa6l4Kh
134,5G2Aazi0324egXctMbQCm6
134,1zYa8vWrGmg2jDewDUESU5
135,59JXnQ3QCfMX572aDTYd46
135,0j1VVFif10Ib9s3U59adli
135,6pJGFvFcsJPOg835pNYxyJ
135,3QBdVIlkKnc6SGPpwyg3zm
135,44INJFLKhwSmFhAxim7wVc
135,1C58O2IBDSX3zCjQzBZllw
135,1R3exjbONX91U0dA7R0BU2
135,67jm2RjOOIMYmrfKYWnxWB
136,5MhsZlmKJG6X5kTHkdwC4B
136,1Ig0CibqMCcsJYmZ6U00J9
136,35Q1s7wnP4izMupS8I4pIK
137,28GUjBGqZVcAV4PHSYzkj2
137,3FjPRoxtACgDhIK3u60CsP
138,2Vba5MBCdGqcE57GSiOstv
138,2lVPa1ApfWtV23WMAAom2i
138,2aFM8RCTeVK5OuYlpeedr9
138,3LKKYVM7XA8AWIRNRvB2BO
139,0k6DnZMLoEUH8NGD5zh2SE
139,1N1yRlgw2AgZeVndoGRFIk
139,6OnwdQ9Hwl9QLGUjPzWlZU
139,1HDwVypFT4Mxekh6J7EFJO
139,3Zvx1C6GOjcDL1Xbe6qWzK
140,1bzM1cd6oqFozdr4wK6HdR
140,4UaWrzY75h1tAvlxa4NKP9
140,5G6bN9FsiOHqEhYoRUoPUI
140,6mevhNrcHqHgHgisXUNaqw
140,55WmlMMbSefG8PPVXCiVF0
140,30dkQSLaSpCDP5b6C1dFab
140,6TwYRcjvdzOZ7gzeDrqLmp
140,2bXEtwgpTimIqm0ofA7USU
142,2HpAZHzHc9ldYvrNWu0YZV
144,0zO8ctW0UiuOefR87OeJOZ
144,0SyXvJ6uRArVWHXUyi3FKO
144,45CYItXhLXx3hdKDeWZBXy
144,6obVbmafc7Q2WYUQriEVxw
144,379MyG3YU9s0c0Af4FdPrg
145,21tQ61tNj6qbXbDwmSIPt9
145,1SC14RXvbdlIyqyHc6qQPp
147,4dErCjGXGdptzDk0o1pRz1
147,6T2BLEa8Qu8TKsIVMrwH8S
147,50kBuBHq9JBLvkb8lPMjzt
147,4EVQy9GDgpRLIn7vMfauiq
147,19SrwmakaUeuYCpdDpjZFJ
147,3KXVTV0NYT4UuLdyM8LIxF
147,71mK4geZT4akAPvksh4LPT
148,1pKYYY0dkg23sQQXi0Q5zN
148,5RByQFt9Mlo8hDYJ921tCv
148,0TxMRiAvI1s0L821BJJWzx
148,4NTnsmgHxlu92IlJqFwvoz
148,6XKvPNWlmnN0gJejCKm1k7
148,77ergXeMeeb3wyvxFOBfZb
148,258dUXRcX7Qt4TFp81cN2S
148,2iE7aiJQr3rOVAPZtGciAZ
148,2JdsqHqLRPu18W9v2uuv6M
149,6rZG4b7DocC5rO43Lv8zWi
149,3KfT22UTvoN3Cpg6dujW2F
149,0lL1Kvqk9nR0fdDfKJQFhc
149,52tbWYV7ekkvy9ksA5550g
150,7jZHUhAmW5oq1cq6s8IxmK
150,68jdeOPpbAVtrRcXPxB0vg
150,4Tuj9c2vHErySGwhKBDwu7
150,7ir5NvWxa7QdulzanjC0vO
155,5LuXEmya3JlX3ZfdudPAbO
155,6YptccdPHbEU5Zf6rZA3Ws
156,5LkD2FlMmfJa9kXcFgcsed
156,4z318aS0SykE0libSIBNkp
156,3e4tl0elG0x3mjYwPw6H3V
157,5iSEsR6NKjlC9SrIJkyL3k
157,5PX4uS1LqlWEPL69phPVQQ
157,2HUrnrn2N9XQvbvnDh5jPU
157,6MtKObWYda2qnNIpJI21uD
157,4LVDnRxfljiEerC26z3JW4
157,2tVSDpIxNHaitQ1tYEPjPh
157,2vg2JhBhdS2EiXENQYclPA
158,44CZRkOxv7UItaAUmh8PgN
158,6WuPZIlw1u8kgdtNlTksDc
158,0NbBxsA96XViZLMAJcIuVc
158,6PsjSsNn79fB9MCXLcK4tg
158,4daIsdmt7d4hDV4AOCaGuv
159,4jozjPDv6YVVDmDqDQqyTf
159,1UugNeXATVn1iEfuWsEyDz
159,1V3VXj5R2Mt5U4F9hz3wda
159,7MseaPAvwomCTMgH7Z1MtT
159,1ChOmDUeCFFLA4nk1KKpRU
159,5sQiOH50GFnYnXNSFoRTDt
159,1h1boGquzKrabshH1oeuwT
159,2gCHyHSNoOiXzuXnsccidR
159,2dpuLErUG8bzviaYQYQiPH
159,4GHed9zXc1E5QV5fMfqZmh
159,61CEJvrnMZ8Oy1X97EtzP6
160,1eyzqe2QqGZUmfcPZtrIyt
160,6uaBPdNeTvL4yH9CVJOg6K
160,53YYzXe4shE5FF13XBrhGz
160,5Pw36qPj0axCMBcRlZI7pk
160,5jOdIoHFsUlSGQGCoYs1YG
160,73Om4V2WthC90ZmLdc4kWZ
160,52S6K9bw2OilLlUkg6FPAr
160,0PVZSpDKXIfzfWUYIDSyhs
160,2URWiAXVA4eun3opjhdj4h
160,6vvS5Espyc5feE8NXHrSf4
160,3CQjMHCN0cdsSdbD1hoZE6
161,5iXWkUMZYRZADokxXnniYt
161,1eCVvAvSLFWJ8MG49bsQa1
161,2v4p1PJsCuxlPecwxsLDIH
161,3TAKTSkwAKddBQV2UwxxzZ
161,4ClnlYUq0qcJMZRD01PlmN
161,6EdbJDLroYbDwhHS5xfLRW
161,6YoqpKAzqj32HZ9Ra0lnnh
162,4prEPl61C8qZpeo3IkYSMl
162,3ZUMC5OazTA8QtLpdlPdz9
162,5AxBPsKdjwgsBkr9nE5eje
162,6GS9F6UDGpmOg3UMwtxqmp
163,3FtYbEfBqAlGO46NUDQSAt
163,2eGHyarZyRvUgFI4d3G8GN
163,1LrWIKbzoNEIKLvXrpRBRE
163,1gWCykFM4bhEKeQE86Qozf
166,36cmM3MBMWWCFIiQ90U4J8
166,4g59KwmhKYxTgs0cwDWtZb
166,4Q6RvpoURA3pxuYf61owXN
166,2gScLJJfw934iWw93gs70A
166,0nSuUgfP7TERZQyij22T5K
166,2ubV3fyUEpnLFEPOPIlSBs
166,46xnaSFR7R4Kn6hQysm9VJ
166,1VqB6tbCwW4png5Ogsj2n3
166,5bSOPBEPcjhV1KmlqwJpwN
166,5qOH1mAqQjhOcz6WovBa1z
166,55Z8pifThxHlQbpOwKN53Y
167,4n6z0yh2ZpoGh0RNyGVu52
168,2rmq49FcJ4U3wh1Z7C9UxE
168,3HjlQ4buHRRcOYNbRdOYit
169,6jmTHeoWvBaSrwWttr8Xvu
169,56Eh85ELaB7AkBI9QWbBZT
169,48KFySbjfnrdQc1okW3LdP
169,25w1AJSBFa2UsVrvx5UMm3
169,2b8H9mi6YGSDkHdgM4KzAZ
170,6plT7nFGiXKSBP9HFSI4ef
171,3rsq3qtqNBId48c0IVraTS
171,1XT95SWe6U0nZmchAfZh2T
171,5sj5gye9fsojnLDx6cskIJ
171,1l0xt0rcF2n1263yMGfYD3
171,057gYs1uPBfMKyN7YxQZbc
171,6jjvHp4skHKCEvhFvQfbd7
172,5JZnjM9ijpit0d5zjT8MM7
172,68J8vrLOTrUUOzaPLtWOHi
172,4nQA1dSDFtYUxyZB48rSFS
172,45pj5FYYuAed88Qkqp4R3r
172,7g2BBjUQWJDdRohU8mOOZk
172,6gZYYNkviEukDNRVwxRPEF
172,0FSIo3qe3JyapAbe1PebEM
172,4djwRjGsoqhVN2y0g7vLiW
172,0R2Ewl5gXUFohdr8lHkqqJ
172,36emXWXbAWqtKdXPZfwNnO
172,16TexclJTtGkgcLJmNfFci
172,13VU9JTEVLrDfFUi7ZhuA5
172,2tL0cgBCJ9TwzHw7AAeWql
172,3QrQOaezeuqrxQby36Rt4p
172,5pqMk46XDwSLzSVOXfrccL
172,4bldOa7ht1aevSbBb5C458
172,5j1gh6fyOgF8AgpzVVS0px
172,4972gY5PGV3kljIQ0GPoCl
172,0gyedHSPk48i6NLQGk6LVw
173,7dPlyKfNCdTcZTR7dsmhSJ
173,2dzhEkd8iTtrwADyzTKb5N
175,7FYH5AW3bVfZHJIQpq3UOA
175,7p54iuWHqvdeN224OglZ9t
175,4qo0aBXSAj5WaXzpKzcXWj
176,2ndeRWn6rZ2y4N5LY3q9wf
176,5gGAGypPz7dszHuASzipQM
176,59uBH0laH32CtMNwbfbxhn
176,3M41VYSGnTgGNZ4gJ5EDyH
176,6oyWsM6luPOUskrs7mGhkX
176,6OhYjWTENROvKQmJR0Lt9v
176,0rMAFjn8oWevFjJyMGbxxC
178,5HQDspxnwlx9RCJINFxeGZ
178,2a7vr0tsIsFJUD4tPx7nYm
178,4pRcN6zlMWphyzPeXcz0JB
178,3SxRcNj4jQPTm82RfaX4WT
178,5vLLQo1saDmqGj2hIrJGDy
178,0wk6j4KcZTkdvzdh9uM0UK
178,3SGxaqyk2V4pOEIebCc5Gq
179,3ySxo6vRP0t9WCqhYXXMWN
179,70HzrQxN2ICmGy9xtSETyl
179,6e8FPj0JmWeAXAkVyCfrR5
179,5v8XhD72eYkyvYXJ6dRUuc
179,5WP6neDjXbqqFHNIjduN96
179,2HceZjW3y2p7dLDc5tDeq8
179,2K8Lb1ikfzRwcK29bfL4eL
179,4DHNtbpWsNotrHAWf3XAgc
179,1Z6HfAtxC3doMsY6938Sz8
179,71JLGJkGfhH3hjSGpCK8Kv
180,5gRBzv7QQJXz7HkEJYBIyx
180,1TFUyBAIlE0sJ8fjEbZvKZ
180,7HnGFvVjpGstxG97wK5WRI
180,0IlZoFM4VhRcVstrGP4vYb
180,0kWKXgsmsh7VrHvxBTdjOm
181,5IHiX99uzPBDfN2MLHT3Mh
181,5PvXmPSmTvRD5umKiEyGOX
181,4FM5R4eOgehEPyNzo61d7l
181,648gK31Xifc7WCphwWLbi2
181,1wtKNuNi9k9z3t87ThMC7J
181,66mt5s41YrZDqdHvjeYdxC
181,1EHKOgzKT0sAlD0MFV2kSq
181,42iCo9oQXvLdUMCmz4CXze
182,0byUGapJ70OOpxIC3U1jlf
182,0Xso1JvrvESIBKQMZ47BZm
182,0F2BzNMHbVu36oa9zRP2AW
182,5swgRHVTtuxhnnTuTGeXT9
182,2I5wiK1kEurdA696ky3Ilf
182,5xuWp2NmvUmrw8Jzvj7nME
182,5DS4bySRi1FYtaZ2t9Glp1
184,6h4yONyGIFXYhrvEX6jVeb
185,3FcSfxP1kSBldsp1RtGFK1
186,0AVzhaaOaGgdyXJ2orgfwC
186,7Bq7rXavz0REWsqLdMiDce
187,0U0ldCRmgCqhVvD6ksG63j
187,5GDzL9A3IihC8zm00RlH6Q
187,3uEwbhvBSlE3pWT9yQfC1P
187,4PAhh2XNch3bxpeAK5gzgW
187,199fvGLqoH23blptlIIz86
187,3KEFFD6Tpb2DnUwcUr8bAc
187,6bkMRRgsfAq7lv3iNT3xjD
187,6iMyunmahZQRO3iKEz9upu
188,3bMsT2EiXYKSUjc9uvIkI3
188,4Ltak0PuuS0a9Vx5YaQGlb
188,4h8VwCb1MTGoLKueQ1WgbD
188,4QRZirU4s1f30iDHzuKncj
188,0Fd88oYq5IZsWUsApsu0DY
188,0gxfMHKy5AJyQw9fjJ81Je
188,6vQ0VbsRRFOYVmjAMM8c2a
188,7ivZqsjeVSJWXTIjuFo7uW
189,7qVLZuvzNjyiy3TVtEBwBE
189,7cyUppcNj7ojpzPlB0CPW9
189,2w1jwy4Rfw7DRMsn72tPoG
189,4EEha5vL3tovckSbyvPbdg
189,7E9qAKSXS8FmVyoAm55P6D
190,1AB2QUlvliy0QclNdEbZ6C
190,7KJS3YVQrfvE5kDHNY64kH
190,3LKTtW8xK6n0PGWbPTZCxU
190,2NspD9CXek9gYAe1r85OH8
190,5dXiqfx1SBBIXLmoo7EGFY
190,1WVQtOSTvgceM31VXAYtnD
191,4DXlMukYPm3OPFIiOgWKvh
191,6cPf9tEes3kLf9zXN71z1Q
191,5OlUdjeALf2oec0w90RZOA
191,2pKGcuvxtxlCR6DwNQ1w2t
191,3vLwhsaHXbb2UHa8xSq63y
192,1ea97AUSazu2QZw9BnHJqK
192,6czR937sAtt4KbrZZPCYHA
192,4PoDU8p0vc2sxtxIN3IkhP
192,1Uj6MyOXo23URtlfumdsYP
192,22zpSrsOi0pzhsnZlaoGMX
192,4Sgnl5iOcROz7f2EPDvBYn
192,2S53b6cDqI3av7dvFmLsIK
193,1kusepF3AacIEtUTYrw4GV
193,7CdoiceXjPWZxjQT0q3aVV
193,6RzgLIPAL0ikigYa3ufujc
193,7j8H2Zyo4kRmM91p9xwp7a
193,2H4KuoxFShXd1FAbpp8YhK
193,5UP6zkM6esXnYmncCMEsj6
193,2aEPq4k1mg6vDe9y0HzDvP
195,4c9nfk48NdSR9yJSja5tvZ
196,5Z7cI9glyUTDTRtWSs8K9I
196,24Wg0LOxWPYLDG42s7UMuv
196,5SA4B2oLGa4pTBXNfVGovT
197,6b7z3keZ5gDJ2zBnyrke9P
197,3F5tG1RxiT9EPCtPEdUodD
197,5Tr13wSfqSAt49WBezUCQU
197,71sCiLwHdR78XbbieTxOyG
199,4AH8GJVosfrbfhe5NVTAnx
199,5iIEiya1M0x5IqXochzPs7
201,4Fv6wNYUixnYkj3Dgfrls8
201,5CzwVm8iCBV6i8p2N7yEG8
201,1W24EoQxALLuoLDhJXVEOs
202,6uz0z5oMeC8QWfTHeR5qlF
202,0ECDOHOCaeWrS82BLhYhkw
203,23lXkC6bAwj8TXYoIiYduy
203,6IFsjwU71sZpC3j36QHrvL
203,0rlTxL5C1gJEXUHmIMzEMw
203,3cE4BI4sDm6vr7SaBaN6er
205,6TMSo0TqIKaotFuWeUKxc6
206,6TMSo0TqIKaotFuWeUKxc6
207,1QhfLopkAAkDRpUmMJ1ZSh
208,32ThzXPiQKs4CYqvlE7CFq
208,5ISuVLkBhcvTyaTAC7aEK5
209,3G1dAbgApP4NlwMKY1ZMnQ
210,4R3Cp4YmYqJEw3URx8eu5P
210,7wLIyOsWGVwjp7hPI3H5DM
210,0rzyekbI6eGLOUFdtA9wns
210,4u8078tk81hjUabD1RkDSJ
210,0Kyfko2lttMcusmXkifcgT
210,6WrfjIwwU5SKrnp8MQ2trH
210,3A0d6AlFmnnn3yvBYZlNUu
210,2r55WNIZmj9FFxJBtX7yLt
211,39yDIZ5WpcwkFyjpO8SN1d
211,2Ffex94yHtGjNiyQ7VH7vC
211,16xymbnT3JHhpmd4ViPWbx
211,554XP9RHrjLUmqJMV3VlKy
211,0flXoSYgtmbvOHjcNJrNlv
211,7zNzXcLH8mSoMp653zTpyJ
211,5yPlxBv4AGzqRJhr9grXRX
211,7jeTPuD3cpKU6DNwQdekKM
211,0ZmZQbulbiidbYdS0dES7y
211,3USKvI2sG0evhq8QaqgsIE
211,59JKeUNyuNZa8kuABDDDXC
213,5ic68M3jaJTEUcEIh5PcqX
213,1XIsfNsTllvBtGEayIfz0S
213,6HyCJzhQOQL8Vll2WS2QLm
213,4G4v2HrmLXvowbWW5wNBNN
214,29Zj1r8cek15xe08vNUOLy
214,7wNFWs7DXUQDeyOLiuTUET
214,7fUm1OZIRDFnBqf3cw4jjc
216,6czO7f5O27kKQfTTWS88oq
216,5NiZsDkRijnZ6v3GfLb8Ru
216,4rFbPbE5R09HOS6WdVuRJF
216,0QEHo1kmWYJ8k5CDYit1LB
216,3w4fVWLU4Za79xVv8HLzLL
216,2WJTRirhxCRQMb28wjVXY4
216,3fYRyUJ1bP5VZTBu2SMLyQ
216,3dK0ecnHfYs8AvDc5H9FHX
216,1foIsWtXi3IK1yue1qnTeO
216,2UtxH5ONE8QZur96wG4sqh
217,283LAlCpfArRZOXPfkOQj0
217,01ADMjKzsqzXYN7Ddtu1cl
217,20qWgXY0EZIm0hSzuU91Hk
217,42JC7XjdRGOVOKOZK4tvcX
217,0gIYoTkFol85zZW5FSqQv0
217,0U9SH6vR2n9uwOv2pV4xAI
217,0XPTNH3YXXlmIeT4YD5pi9
217,6khitcV9375KZ5hZRrSiL0
217,4H0onYOl214xA49n5PVPn5
217,27eDLNYkxgBqxIH0hH6hpS
217,3neC5KHIbZUh7WPxFIKwng
217,6EJycDcqZOshTBq27AZ4Tu
217,5yk68eBMuGEyoY4ONjwy9i
217,7KOb2CMvQf8wRHkqHtsEUL
218,6VRhkROS2SZHGlp0pxndbJ
218,3FUZpoj9VV0sgc8RqbS3xQ
218,1SbqxemPdwGlvmirtQVkCU
218,1ShWHEgisDGPl9G3g85ANu
218,11ZJb66Ag7gjTmLBKF8ZuZ
218,687RRToOFAtpqZRzmbhGtu
218,1LV5G400jD3Ytvyv6Dlkym
218,0lEwO2YMAAMS9yA7mRm2Qj
219,2lFTzUnuGaWlWHJQokjRyb
219,7JVNRVPeXFAOdMrxOHNjVv
219,6Ce04PNSJO1KkF1WWhSXEi
219,4jZWeEaLCnwYtLnVEN6BYV
219,5EyZKVNSF2GVg6GhrlmtBh
219,7CLWX894gh7Ev4Bckaz4cJ
219,7ADy9yJrXpirn1IrWo6jBq
219,58iEhaCUXldfjDvNhjn7E3
219,2bAD41U8RQh4Z7rJinqzNy
219,0aMf3spKdYD3F9iOKHfvuM
219,1DzdUMhDEkZZJviJFcZ52G
219,3ESGSptp9NUrzUGFztxm1S
219,1NsczXihNwzVMRLxTehCmM
220,1tH0Xwni0oJe4DI6O7naRW
220,3RD5yzb49pSm9apzuQNSvm
221,5HZMDPhrOc5njqLkDS9Cq5
222,51bnedhUHDZViazmNJtzqF
223,6GbUsMfAF9dFe3vLAO5am9
224,7x4tFmih1JBITx0e2ucGrT
225,0Fc8hmAuH0rHYq2Ur9t07Y
225,2XMUPe4zqjijXQknUAcxT6
226,4aspccQOxKAFERENm52Zao
226,619LGIczd5LtwuPWo2cKTS
226,4k0wBoLby4uCK1hEsKdmjL
226,0no7bYTjs29avJRx6c5pXA
226,5kMB3nK4bHxQQMZGuUOxu8
226,5qPC8ceSdAFtKIW3NEeHi2
226,3bwg4RP3ByGpntE5tsaXz4
226,2XtQUWt0hUeP5NV2NAEMKQ
228,5SsR3wtCOafDmZgvIdRhSm
228,4lrjnCVD8cnV3FEEblovxB
228,4y2bMYA83ZNN3pW47ZOgmr
228,2DQA6QudETG6hrvoWOXhOj
228,2ces2SCpRUkLRHl1MeEdDn
229,57kR5SniQIbsbVoIjjOUDa
229,0OpcI3rARLsNWgVbPdwHD9
229,3EacEcPQv7hlMAK1sDWzIj
229,7K6J5sDjzyON20FjMCW92Z
229,7rIBdTANDlLKXjGB76ekKR
229,6KKwfxx6OCqRi8zEKxVo9B
229,3fLP9tpmihs7hhAMQq29Kk
229,0G0uZFaUjVRxmJI8XGhyJZ
230,7IdTIjPXUc7bJQyabnmQiT
230,5xcvi2T8spSEallbYB2Zke
230,1aaAJLYQptBtPScUh9ehF3
230,4wZm6s98lPtuc3rbl5a91X
231,4ZOuB9nVbvyeEIYKbm55O4
231,1hcjoDBAhytssvgrY0gJuN
231,0GrBrlbHcLoV8AYTqUeQYR
232,6DKkFKlKS8lIOFvVacOfhc
232,4kTadAY0mfFOCm7wA1vwf1
232,0gFOJKbCZnIUKbyiH6nQkO
233,57kR5SniQIbsbVoIjjOUDa
233,0OpcI3rARLsNWgVbPdwHD9
233,3EacEcPQv7hlMAK1sDWzIj
233,7K6J5sDjzyON20FjMCW92Z
233,7rIBdTANDlLKXjGB76ekKR
233,6KKwfxx6OCqRi8zEKxVo9B
233,3fLP9tpmihs7hhAMQq29Kk
233,0G0uZFaUjVRxmJI8XGhyJZ
234,3yx6eryOZgO54bt3B671cn
234,309Dvb1Z0fyiQpjgAcMCvm
234,5tc0TpVQYVNXHcTQ79BZr3
234,1Wjm3HXHqv2Y1zTJPAggMV
234,5E7o2WM7MUhx2tz4RIdAVQ
234,3jQ6PsQJZ0LXrvdsyRyM6J
234,0RLd2cDLB4JaZXRM538sVP
234,4uKJiMaCBxBxsy0b0pm4ck
234,7fj6W4dMyCsEGgwx6f68E8
234,1T3TOjgLqWbLzk713h6vLW
234,3qrvSuPKDOAYzQWoV8FVJb
234,3NI4pUaJaPBO2AC4oC5qN9
234,5krRinjkYacyRKGxc6ekBZ
234,1JmS0btGyTR7RfiLhSbQbp
234,5zeetSZ9DrcMvFWg3L7mYJ
234,41skOnPc6Quenn7eRdp3Ym
234,5zd1Dhn2x0xGGn89K9ftSs
234,6Td4EB9ALDwo57CavBwLuP
234,4y9mivVyaFqil6do5D6APr
234,4rshq8XGfFO1xPuxKKk4vo
235,7IpDQcksaT8SxS7vOX4SRm
235,2lYqACur6GgSnRTiVhUaUm
236,6u0dQik0aif7FQlrhycG1L
236,47c0P4sWcp9FIv5ryQZ5dr
237,7xqANDRz8JFxkwfY65WISy
237,1Ngm5f21E4RjPPz63xzEVn
239,5VHDETSrZI6fCKuaa8YIZq
239,3MJFTMI0nhaoNjAA4zcyzE
239,5ENS0BT7Jxjz93IE7PXNlV
240,12GnlylbGCoHldjYsMoz0C
240,3Vr1FxMHtBLnQASeLl8YmG
240,2d7Wkw0qgUFcOxOmShrjKG
240,495HKvRcFC84gFBG1KTpA2
240,1beOhReE4hMg0ti0181AcU
240,5KTIs1JdbmacjPZSTB6jde
242,30uJNlHIjfDeE4vr8g9fpf
244,3AAdbLZWOptsP8ViSj71RD
244,1Haq3FvPaTsR07ti9hmmd6
245,5EUlMkyX5kwBp2SFU6PqVi
245,6z8q0XYVPJR7lQs22qQQh4
245,5VHDETSrZI6fCKuaa8YIZq
245,3MJFTMI0nhaoNjAA4zcyzE
246,7dZAPeA3Of5j5Vaef0DQ6M
246,5bkhrGvabAPrugPUm7DvsD
246,734k0w5LdHrXz6CzsNUKnA
246,5rzsUy7pGLTJVmLbsn3aFd
247,7dZAPeA3Of5j5Vaef0DQ6M
247,5bkhrGvabAPrugPUm7DvsD
247,734k0w5LdHrXz6CzsNUKnA
247,5rzsUy7pGLTJVmLbsn3aFd
248,51oVwsllGkGySCLW6inIXE
248,1FgfcmHo6hhLuhLLHhZKIl
250,0a8uknDuoiWLuACnaLPlgr
250,2NRUU0gP1d8Yif8CpsCW8l
250,7yPjAIpoNmhnt6l4kcgkU6
250,3N8ZzgtnlGVTTlOEpBk1L2
251,70tFuqBcduJv15bEnOPRTh
604,1FfxSgLHUkNCCLdZ7wrCTY
604,3tyMU1dWR7s7IC4tnNG1R5
604,1dMRwAGThjgwoJetd21QLs
604,7nfh8ovp2saer1tvIF2Oyq
604,5K1UMUaD9wXHdnfwwOLEai
251,2S8rKY8MAVnQ976ELkHli3
251,4QkAzdERgPZr3Djteoqo82
251,6Uj0DygqlzJqduyny4lMA6
278,4MxUfnSAmKSzlnDLzWOh7F
279,4iyAcGNcrblYIIE3FYdI6d
281,7HCj6qN0tG2HN1eLQyWUBg
281,2GO8ZpAPxr1obsQ9PqSQc5
281,6EaHDsTWNNJRkCMtptSE6n
281,1F2Ca0Cfo7DcdieWlZEqzc
281,1UyNur2qvjxjpQKyYY3TLF
281,6LXqdT2n80uQvmXUM6mJiH
281,4Ef4ksYK9Yn42rBj0tBer0
281,7vawX5UUVTXIBs05hz3JqN
281,5IuOidTmyyKbksowiouoAb
281,6XEX9I4rPbLUfu80qm2XDd
281,7z7100g9zR2d55U1kGMyCv
281,3OgQWZf19Ennv0SS5RmGz6
281,1N9AYzyvUKjBYWNr56hUnc
281,7cE9EO9fFcNJQ6VLtPq8ra
281,3524wA8HPoVtUowl9rmJ8h
281,29fZ666rX15qbxBqcsJQKW
281,5gmc6kIl1yqoBHFPKIb1KW
281,44o54N8hO71lPK8vUYsCMQ
281,1LNMORXyEf8eKfBVuLgiH6
281,5Z1lPLRL7tIecAXUNSvITe
282,1F2Ca0Cfo7DcdieWlZEqzc
282,6LXqdT2n80uQvmXUM6mJiH
282,4Y0styTzbAROQcJBQ0nb7s
282,0q8oCYrqejcV4tIaDKI0tF
283,2GO8ZpAPxr1obsQ9PqSQc5
283,4Ef4ksYK9Yn42rBj0tBer0
283,4Y0styTzbAROQcJBQ0nb7s
284,5BxVRqpZi6tIhAap1ZjzVD
284,0pBLfQ5JBjh12H6DGZjMwM
284,7m3Zf3DaUqwQddH4gKslI8
284,0GGjf5UVYb4FFh6OTT9GZB
285,4PPDrbRPujMQBLqlMg2yNt
285,0jlnNWED7dI17fJc2u9t2I
285,2p3wV8TepzVnONyPLdH5LX
285,6c8PTPYw9P19Z7UEDOgHdW
285,17sIiwBCYzEmG82eYUo46u
285,6ZL9gKnqaJWD1DvwunUHrU
285,2vQIBLmarXc92FXHJvnhrs
286,7CmUcBk00ychU1frmYU0Sg
286,1IBqGJDcMAZogrr8hLaJfu
286,7JWKKN2i2HBaRadvppE28p
286,7y48L1d8yOKqTLNVkmzUy6
286,28yrsaTGOmkAnKWEabAu19
288,5Fli1xRi01bvCjsZvKWro0
289,3u1Er1rkjn1oSz1xdZH3ZD
289,4PZsf5nRJ1kmDVHsRFm6Vu
289,6F7QvUbVgqeDEKE1Z6BkD5
289,0ehBhPh46zYpM1FadZlyPa
289,6TaERvFa74qSvs7kb0qg2L
289,5WlUUOVyV7wDIw4CkO6l3T
289,3pmzJhxI9UzbbgMldcSo1i
